Card_Id,Total_Trips,Active_Days,Unique_Origins,Unique_Dests,Avg_TT,Peak_Trips,Weekend_Trips
32cd53ae1fe9fd7b,50,25,5,4,21.387666666666668,19,10
32cd6e5261e09e6a,58,34,5,5,30.667241379310347,28,6
32cd9b08bed4af6d,55,37,8,7,15.501818181818182,18,1
32cf083081a37a47,67,34,5,5,34.63009950248756,60,0
32cfdbd852194464,58,31,3,3,14.788218390804598,52,1
32de98ed24f6904a,80,40,5,5,14.925208333333334,72,14
32def8da8673423e,50,21,6,8,14.831,16,5
32df3174932f5514,57,33,3,3,21.362573099415204,52,0
32e070bff58ebde4,50,29,6,6,24.704,9,13
32e11cb08d56f6cf,68,39,8,8,24.491911764705883,54,10
32e266f2a46cd0e3,57,35,7,5,17.89795321637427,30,11
32e4191c20ab8618,51,31,3,4,14.615359477124183,31,4
32e6da9d92c606fd,60,36,5,7,37.88666666666666,38,1
32e95cf38cd1d60e,78,36,5,6,20.887179487179488,52,9
32e9fd50aa9547bc,52,23,8,8,16.83429487179487,22,6
32e9fdbfe1cf1b2f,52,27,8,9,21.147115384615383,24,6
32eb6fb010db8c4b,70,36,5,5,15.91595238095238,66,11
32efa71655b534d6,64,36,6,5,10.5953125,59,13
32f0b637563d8532,76,38,5,5,21.154824561403508,64,14
32fe123e9964bf71,63,33,3,6,17.04126984126984,32,2
3301183368781c7b,106,35,10,10,16.900786163522014,64,2
33090a8908735887,51,19,6,7,16.784313725490197,30,5
330bb5e4bb063752,68,35,2,2,13.159313725490197,31,0
330ce32237ed1540,54,33,5,5,20.37654320987654,23,9
3310405ccdb61a6d,52,32,10,10,32.40224358974359,19,5
33107cb9448db23b,55,28,4,4,28.15636363636364,42,1
331173222f51153e,53,28,5,4,23.48270440251572,40,9
3313063e714f2c0d,73,36,4,6,32.282420091324205,62,4
3315f7dfa58d3043,85,34,11,12,14.971372549019607,33,10
331867a294d0f0ca,58,33,2,2,14.991379310344827,51,3
331c363103b58ba0,56,31,6,5,29.01577380952381,45,1
331e83b5c7f0bb30,60,29,9,8,21.40972222222222,25,2
331f09a79b54ce04,64,32,5,6,28.28802083333333,39,4
331f4040ebbdb93b,64,33,8,7,18.135416666666668,1,10
3323aca5714b2d47,65,33,3,4,24.62076923076923,58,1
332657f396f54cab,61,33,6,8,20.244535519125684,49,2
33272ee6cfedcfcc,75,33,8,9,23.11244444444445,59,5
332967d42704db00,63,32,3,3,17.314021164021163,59,0
332aec933fd4ccef,75,39,4,6,13.503333333333334,73,8
332ced1cf4e18d8e,66,35,5,6,38.19292929292929,41,11
332de2663e298749,73,40,5,3,23.59817351598173,72,14
332e9cfc744af9ef,52,32,9,6,22.47307692307692,37,9
332eaba305d82325,81,42,9,9,30.36604938271605,8,15
33305c6a474ff88e,70,37,6,8,30.539761904761903,53,7
33333ae44ead6fcf,51,29,3,5,31.54869281045752,23,6
333355e3b86e1a7b,74,36,12,10,22.743468468468468,38,9
3334dc46ebedf7db,74,37,5,6,31.51036036036036,25,11
3336b78148baea13,71,36,4,4,25.784037558685448,70,2
3338d01480564f9c,68,33,6,8,32.62622549019608,60,7
333b0f7e3e520f08,56,36,2,2,11.896428571428572,52,4
33437e12a6f182f8,60,31,11,10,18.114722222222223,45,6
3343c5f6ae23b3de,97,40,9,7,19.537628865979386,64,7
3345bb25d07aefda,51,25,6,7,13.790522875816997,32,2
334d865996caca14,66,33,6,5,22.935606060606062,31,9
334fba4bd589c5d9,61,37,5,7,13.123770491803278,34,12
335359ec4d5ecfd4,53,31,4,4,16.153459119496855,27,3
3354264728bcbc1b,67,38,7,8,24.7952736318408,53,13
3354f4c3f411a81c,82,35,8,8,23.24390243902439,66,10
335bf22c3ae3eb02,86,36,6,9,25.26317829457364,70,6
335ffa251b8d2e08,59,32,3,3,18.129661016949157,52,0
33601ac27039027a,61,31,4,6,16.648907103825138,55,0
336217f9966b17cc,68,38,2,3,13.954901960784312,54,10
3362daaed634cb67,66,32,5,5,32.77146464646464,61,2
336358a1dc49ef55,68,37,3,4,20.637990196078437,60,2
33640ebe5b39349b,82,33,7,9,24.372967479674795,60,0
336ac420fd955604,71,37,3,5,19.881220657276995,58,9
336c81c5f03f8ee1,53,26,7,6,21.451572327044023,37,11
336f0cd65c44adab,55,32,5,5,21.465454545454545,47,11
3374a6902536c8a5,76,33,4,5,10.65438596491228,43,12
3374c9e675a2fd28,89,43,4,5,18.86985018726592,45,16
337715c95fd17bf1,59,31,3,4,16.31016949152542,33,0
337aa43df4cd904b,54,27,7,6,16.821296296296296,50,0
337cb1c353213537,54,22,7,7,22.20216049382716,19,7
337e0d9280f89cf2,63,35,3,6,22.48095238095238,16,3
337f738ee3fb8f81,56,34,7,6,23.570535714285715,29,5
33817c8d89d585df,61,34,6,8,28.378415300546447,40,1
33841986961223c7,56,40,7,6,16.784523809523808,48,9
3385c57223a8e67b,62,38,3,4,24.13064516129032,8,12
33874c79cd0b11a2,76,37,7,8,24.3905701754386,38,6
33889cc0e95323d3,50,27,7,8,24.346666666666664,21,7
338b79997c9b6472,61,35,3,4,27.39398907103825,33,11
338d44468b0ba40b,55,30,5,5,32.43363636363636,27,7
339141c25ac2a33b,57,35,7,8,22.266374269005848,34,7
33919b96bea6dd0f,55,35,2,2,22.680000000000003,49,3
3393cbd848d96f45,58,28,5,6,33.66637931034483,14,12
3395eceeec0e4c8f,67,34,3,4,32.68582089552238,52,11
3398968bd6f9cb37,51,33,6,4,25.35326797385621,9,7
3398ee62dce24209,83,40,8,7,30.81686746987952,70,13
339a417daef18a7e,55,31,3,4,24.62060606060606,46,2
339b56ccefa812ec,50,30,6,7,17.858,30,8
339c425064b084ce,56,28,6,5,19.464880952380952,22,0
339d97fa46921eb7,62,35,3,4,27.27365591397849,58,9
33a78b9b5f5a3e01,61,31,5,5,19.99644808743169,54,0
33aaabb10537cdb8,56,30,4,3,30.36755952380952,48,2
33b476ac305868fd,65,33,4,4,21.254615384615384,45,2
33b49bb3d616a912,76,41,3,4,15.104385964912282,70,15
33b575e0ac91f9a1,70,33,7,5,12.349761904761904,7,16
33b7abc5903d74ff,65,35,7,6,24.99128205128205,36,7
33b8376c3ba903a5,66,36,2,5,15.62828282828283,35,6
33bafb285819b4ab,74,33,5,8,23.063513513513517,30,15
33c8c18ef5718923,51,32,5,3,13.417320261437908,48,8
33cbc4b4559624b3,78,37,7,9,13.100641025641028,73,11
33cbd0ad6c4d125d,71,36,4,7,27.28380281690141,68,6
33d0d4f8d4053216,55,37,3,3,13.566363636363636,53,8
33d39f962a687478,61,27,7,7,19.69672131147541,16,6
33d52940a3b96686,64,33,2,2,20.95442708333333,63,4
33d5fd4553a664e6,75,38,7,6,28.12,48,18
33d68bd566ce3fc9,62,33,5,5,13.087365591397848,49,3
33db09cf7cbce0bd,76,37,4,5,14.561622807017544,74,13
33df34fe568e599d,71,34,8,6,12.620422535211269,43,12
33e174dbe600755c,51,24,6,8,20.352941176470587,9,11
33e32b4cd395b8d8,53,27,4,5,20.78238993710692,26,8
33e3780b6142a12d,50,34,7,6,19.749,41,8
33e7ad43a51d78e8,53,28,2,2,23.83301886792453,33,0
33ed780c843248f7,67,31,4,5,20.24502487562189,39,2
33ed9ae23f7f56d6,66,35,3,3,33.010858585858585,15,9
33edcd0d53b54727,71,35,8,7,32.889906103286386,56,9
33efc241bbe489e4,86,42,3,3,14.94748062015504,63,16
33f097ec133f7ed3,61,34,8,9,18.977868852459014,19,4
33f126178bc1d332,55,30,3,4,26.288787878787875,36,2
33f32c601712f9dc,73,37,3,4,19.36826484018265,71,12
33fb0cd7149df863,56,31,4,6,23.11309523809524,52,11
33fb22c686d133c9,66,34,3,4,25.775757575757577,62,0
33fd113f21016332,64,32,6,6,16.127604166666668,55,2
33fd22cb77bf0c3e,56,35,6,6,15.20922619047619,18,7
33fd33168f186557,80,40,3,4,29.797083333333337,50,16
3400aa515ab359c1,55,28,2,2,16.68060606060606,8,0
3407b03cb9c73c36,58,34,6,9,27.65,50,1
340930f083d79f53,57,40,3,3,22.530994152046784,53,8
34145a94cc0fc077,73,28,5,7,21.64520547945205,41,2
34152cb8983a1b87,57,31,3,3,31.99766081871345,55,1
3415feccddc8df39,55,39,9,6,17.94727272727273,30,9
34167f0c96f8041b,73,38,5,4,18.259817351598173,56,5
341787950f73624e,52,30,4,5,17.579166666666666,38,4
3417886fcea7f49a,61,33,5,4,14.899180327868851,26,10
34186952d7966aad,60,25,6,6,15.752222222222224,34,13
3419bdd1f325562e,81,41,7,6,15.230864197530863,78,15
341b16fa81714506,68,38,3,2,20.362745098039216,29,7
341bdc5196487545,51,26,3,3,19.650980392156864,23,10
341d60b0a569e14e,61,33,7,3,22.348907103825137,22,3
341eb1d4d4d1ced4,58,35,2,3,15.579597701149426,30,0
341ee5e03f293cf7,73,36,4,5,23.019178082191782,65,0
34234449d2d3da13,69,34,5,5,27.05338164251208,60,3
3423a1e115f5b29a,64,39,5,7,33.49375,26,11
3423acde9d543a11,53,29,4,5,20.71855345911949,50,0
3426bab10b0cf0d5,66,34,7,6,28.063131313131315,22,4
342722520f07df4b,56,29,4,5,17.09047619047619,33,12
342a1241a7958efe,63,37,4,2,17.115608465608464,59,9
342c6b4e4db0d7b7,82,42,5,8,15.819715447154472,53,14
342dd9e71652c0ce,72,23,10,8,17.243055555555557,31,9
342f246f8ee336b2,66,36,4,5,15.329545454545457,53,13
342f664c7226629c,53,28,4,5,30.01194968553459,10,6
342ffd0e1aee4045,88,40,4,4,14.645833333333332,80,16
3430523ac2c061f4,52,36,6,8,22.44871794871795,35,15
34307392615f1366,50,26,8,10,20.63533333333333,13,7
343113e6912dc8c8,80,41,6,7,20.18916666666667,7,13
3431bf6b71a05b1b,76,38,4,5,11.192105263157895,34,10
3432386442671e3e,56,29,3,2,17.07470238095238,52,3
34323ec915308576,69,35,6,5,19.86328502415459,48,10
34326ae98280f44a,50,32,4,8,28.621,42,2
3433bb1b68c81a87,65,33,3,3,33.37820512820513,55,0
3433ea2acad20567,62,29,10,7,27.745698924731183,19,1
3437b5efcaa96704,74,36,7,8,13.066666666666668,63,16
3437e8ad87074806,88,33,7,7,15.04621212121212,57,1
343b4fa6724dfd91,70,36,7,7,17.808095238095238,56,6
343dfa5ca6ce0149,52,28,5,3,20.23205128205128,42,0
34400025c796d9b1,64,34,5,5,20.930729166666666,54,4
3441869e997cceb8,50,28,4,3,34.638666666666666,27,4
3448f442c8beafe1,58,29,3,4,14.21235632183908,12,5
3449267d2c59e1b1,54,28,12,12,16.99043209876543,23,3
344b74652b82c034,60,31,3,5,15.417777777777776,42,10
344e91c4a72a707e,68,26,7,6,16.430882352941175,9,5
34546763952070e6,66,33,2,3,13.715151515151517,57,0
34580ceb882ff1c5,68,33,3,4,18.724509803921567,54,2
345a6c7ea91abfd3,75,37,4,5,23.678,12,11
345badbb32e17a80,73,38,4,4,15.51849315068493,62,11
345ca451d807722e,60,33,2,2,17.893055555555556,6,14
34624030ae70f171,62,27,8,8,18.312634408602158,21,16
3465469962385b4d,61,31,7,5,22.739071038251364,45,11
34670dcdf2b40647,59,29,3,4,24.876553672316383,30,6
3468e29b49f38ffc,126,41,7,6,14.764814814814814,61,17
346d2f99c363fdb3,69,30,11,11,15.641545893719806,40,18
346d845b3a175b7a,75,35,9,10,17.374888888888886,13,6
346eeccdc9e83513,79,37,7,7,17.348523206751054,60,4
346ef43914a4a7a7,57,36,3,3,16.302923976608188,37,9
346fd8c12f4061e1,76,37,7,7,17.752850877192984,35,8
34734bdd4c9844a4,93,41,13,13,20.37043010752688,68,18
3473515c9b7de545,74,39,3,5,19.614864864864863,73,13
3475b593f6578430,55,30,6,4,23.15121212121212,28,2
347aff66d88dc3e1,59,30,5,4,26.10254237288136,43,1
347ef40774b273ab,61,32,5,6,19.35437158469945,22,0
347f104e3f4a613f,76,38,4,5,20.61535087719298,6,13
347f293b4e2f52da,50,27,8,8,14.368333333333332,14,2
347f67b44a1162f3,63,33,3,3,31.35291005291005,9,9
3480f91f004d212e,63,35,3,4,21.50952380952381,22,6
348520ae4b8d20ce,75,36,5,7,24.52733333333333,65,10
348544636895023a,54,28,3,4,22.35246913580247,29,2
3485fdda76ccce50,79,36,10,11,15.929535864978904,24,14
348d5a39cac43d59,52,33,4,3,14.71474358974359,42,1
348ddf97792783f2,75,37,8,8,15.180222222222222,71,13
34905d643c093df8,52,26,4,3,16.792307692307695,13,4
3490c7f226b204f3,63,34,5,5,31.53333333333333,16,10
3493adbea982ce0a,75,34,10,7,19.78533333333333,59,1
3493cc91c0326b55,65,31,7,7,27.324102564102564,39,5
34941bc634bf6ae2,72,36,9,9,13.089814814814815,58,6
3494951ec69b5c15,69,34,5,4,31.572705314009664,54,6
34a0cba7d3fe230e,52,34,2,4,19.07820512820513,51,1
34a3b6113187e6f6,67,39,4,3,37.2410447761194,39,9
34aa57d205950052,70,34,6,8,29.502857142857145,52,2
34adbc3c02bca7f3,61,41,3,6,21.175956284153006,22,10
34ae9c17a1c9e94c,57,31,6,5,20.57894736842105,30,10
34b3af9480e51c0a,75,34,9,9,14.735555555555557,16,14
34b4ba0b74d15c34,67,31,5,8,19.377114427860697,21,4
34b509c60d659d15,62,31,2,3,22.69758064516129,61,0
34b89f3868605f98,52,32,6,5,21.227564102564106,35,0
34bde91315d2aabf,69,34,4,4,34.55579710144927,62,1
34bf117281404506,50,29,5,8,20.22533333333333,37,0
34c10c18b33a5bfd,80,42,8,9,20.36541666666667,67,14
34cac967607bfea2,65,41,4,2,29.09948717948718,47,13
34cc30dc3747619c,63,31,3,3,18.003174603174603,60,0
34ccdfd3479e790a,59,33,6,5,12.17090395480226,16,1
34cec0071d632e18,69,41,5,3,14.517632850241544,25,15
34d015a06d321250,58,35,4,7,10.913218390804598,44,1
34d34048c472c6e1,51,31,6,4,28.73333333333333,33,9
34d3476321471eef,56,28,4,5,22.1875,54,1
34d4cff611906a33,76,41,6,5,32.065350877192984,45,14
34d60eb43c8e30df,58,39,5,4,12.900862068965518,42,13
34d638f9d9cfd225,60,26,9,6,19.076944444444447,35,9
34d79bba3b8d67b2,58,29,2,2,16.58103448275862,29,14
34d83657a37b1c7e,50,30,8,7,23.165333333333333,12,6
34dc52b68055661e,50,26,6,10,18.736,19,8
34dc8c6cb18392b9,64,32,2,2,31.156770833333333,55,4
34dcdadf51ce92de,57,30,8,7,17.630701754385967,38,4
34e3bc9196c84860,59,33,3,4,15.148022598870057,54,0
34e681efb9662135,50,25,5,4,22.48633333333333,12,0
34e86907082d8f6a,59,34,4,4,21.08954802259887,4,14
34edb6f8f4195536,50,30,3,3,19.180333333333333,2,10
34f33d64a187f4a8,67,36,5,6,12.89776119402985,33,7
34f6df9d34d6a0f0,81,37,9,10,17.681893004115228,11,11
34f7c2c61dc61a45,59,30,7,6,27.527118644067794,28,2
34f7f4f6fc4d050b,61,38,3,3,34.06693989071039,15,4
34f85b6e4987b849,77,34,10,6,22.97077922077922,46,9
34fb219dc6371ca0,61,32,6,8,29.06010928961749,49,2
34fbb1b499f0bf76,51,26,5,4,32.566339869281045,25,8
34fcd5a0c81f26cf,60,33,3,3,22.889166666666664,25,5
34ff675f38367354,50,30,6,6,14.101666666666668,47,0
34ffb806aa04ebca,66,35,5,4,11.409848484848483,30,4
35000559d6aaa965,63,30,4,7,30.570370370370373,51,0
3500da345bfbc90b,59,32,4,6,30.516101694915253,36,4
350114cb8f6a04be,52,29,5,6,18.307692307692307,41,6
35016147be9826b6,65,40,6,7,27.12,36,14
350513efc93ca8c3,72,36,2,2,20.45648148148148,63,2
3506fe93a8bf4f69,61,32,9,10,21.308743169398905,28,8
350751aacc2c738b,55,28,2,2,31.947272727272725,18,10
3507b6c965e34cc5,50,26,4,2,15.669,48,0
3509916b2123263f,65,37,5,4,16.75128205128205,35,14
3509a32aa1a97336,54,30,2,2,13.58425925925926,23,2
350a3fb48c176183,71,38,3,2,43.72300469483568,64,12
350e49d082b3ffbb,84,41,7,5,24.96646825396825,54,14
350f0934c3444e8e,58,26,8,8,34.228735632183906,14,15
3512a497b45973f4,56,32,6,7,30.911011904761903,31,11
35134ee2378fb670,82,37,6,8,26.116463414634147,56,10
3513636f961e674c,52,28,3,5,15.026602564102564,16,0
3515ba45d3c77442,61,31,4,6,12.764207650273224,53,0
3516f181c8ef13c7,62,34,3,4,21.53844086021505,38,1
351755e27e6249a2,57,29,4,3,22.30438596491228,48,0
351d639bbde7da14,51,28,3,3,44.25424836601307,35,9
351db2282fc61d1b,75,38,2,3,30.81488888888889,75,14
351e589ab920d21a,82,39,9,8,22.43109756097561,44,14
3520d612d246f109,58,30,3,4,41.2617816091954,55,0
35216e2397a08e87,87,41,6,5,17.42107279693487,36,15
352368e40d0eb2d5,67,39,7,8,15.438308457711445,26,14
3523c8d9e06dc9dc,60,33,5,5,22.75111111111111,55,6
3524153c929ef453,60,34,2,2,15.374444444444444,58,10
3527fe3d0722733e,66,31,14,15,22.834343434343435,20,10
352ae48699f43f91,73,35,6,6,28.97328767123288,56,6
352b57bdc40b2cc0,55,31,5,7,17.583939393939396,30,2
35312f1077d4c512,69,38,6,9,23.67270531400966,63,2
35317862dba789eb,73,37,8,7,20.3703196347032,67,6
35335558cdb533ea,56,33,9,7,11.145833333333332,36,10
3535203d70e0b137,65,31,3,4,15.93,33,0
3538fa11020fc992,56,30,2,4,22.3375,18,10
353a4146b10ad640,50,26,4,4,20.014666666666667,10,3
353ae98a864e576e,50,26,2,2,25.099,43,10
353bc8ddfb45dcba,51,23,10,9,17.95392156862745,22,2
353bff8776bf5710,55,28,3,5,19.253636363636364,31,4
353d89c0eec49d51,52,31,4,5,31.088141025641026,28,2
353e68556baf5124,67,35,3,2,22.07338308457712,62,13
353e864ffa9c32dd,83,31,7,7,21.38032128514056,2,13
353ffee112f1d817,54,28,2,2,17.677777777777777,49,9
35412b94632a4c1f,58,30,3,3,19.84971264367816,44,0
35419ef4cdf459ac,65,34,4,4,25.40615384615385,32,8
3549878e1cd1e20c,57,28,4,5,16.282456140350877,49,2
354b8e197e5049f7,55,39,3,5,12.466363636363637,40,15
354d4d4326fa93c6,73,36,7,6,37.95593607305936,68,2
354d9b6878571a88,69,34,2,2,30.42608695652174,64,0
354ebfb8ea6db9ad,84,41,4,5,22.540674603174605,44,18
35526c033ad47de4,60,30,6,8,15.985,29,12
35542cf4efbaf7a7,62,29,3,4,23.626075268817203,34,2
35567683caff9ed5,57,34,8,3,38.31374269005848,44,1
355797e9e1c2a323,56,40,4,4,17.014285714285712,28,12
3558b8805af3bb68,58,40,6,7,21.624425287356324,32,9
35591ce127f4e630,63,32,3,3,23.688359788359787,49,1
355b5d5ea84eadb8,59,32,4,3,21.72429378531073,55,1
355c921ffb087c2a,68,37,7,4,32.08725490196078,46,12
35613b832d69b2de,61,31,5,7,29.314480874316946,42,0
3564ead3bb7b1dfe,57,38,2,3,20.40672514619883,40,9
3565c6f001a163ef,66,33,3,5,23.35808080808081,49,0
356619945495ae11,58,28,5,6,13.588218390804595,51,2
3567ca4d23a5f884,56,30,8,7,25.13452380952381,20,14
35717591729f2319,79,41,3,3,13.828270042194092,38,11
3571da16bfe66420,72,36,3,5,41.70462962962963,51,2
35747cb99ad4e4fd,66,33,6,7,21.045959595959594,39,11
3576894a4f3f9e85,83,42,5,4,13.310240963855422,74,12
3577eb3c250a6e11,80,39,4,4,26.951666666666664,41,14
357a25f36deefed6,56,35,3,3,15.364583333333332,36,11
357ed6ea953b5cbc,50,33,6,5,19.850666666666665,23,12
35814d15ef9fa075,53,36,9,11,19.836477987421382,47,6
358150117817c50c,62,31,4,4,23.29569892473118,45,9
3581b58eb05d682c,74,40,3,4,20.549324324324324,50,15
358385c6a31e72fa,51,33,4,3,16.948366013071894,46,10
3583c1a0978f0f92,56,31,5,6,24.20267857142857,28,8
35849c49752e869c,68,34,4,3,18.74754901960784,29,12
35853b1aace469b4,69,34,4,5,32.21811594202899,59,3
35871af585397eee,60,29,6,7,19.284444444444443,21,7
3587e54260e2fb13,51,31,5,4,22.39346405228758,38,12
3588b4584428d3b3,71,41,4,4,13.768075117370891,7,10
358b108f5bc7577c,70,38,4,5,14.741428571428573,56,3
358b1925fbd57c8e,78,37,7,7,13.167094017094016,39,15
358ba3029d2800b7,59,31,5,5,15.086723163841809,48,2
358bd0fefd2b4c09,67,39,4,3,27.546517412935323,12,11
358d06ff35558659,78,41,3,5,23.06260683760684,6,13
358d871eacdc9d27,72,30,13,12,15.375231481481482,37,9
358f3520931d4b27,56,32,5,5,21.10982142857143,40,9
359168505bb4f586,59,30,5,5,24.55819209039548,45,6
35939738f7f2c231,73,38,5,6,11.329223744292236,29,12
359bab6d9f867e2d,74,37,11,8,26.22027027027027,46,5
359de5e25ab6e328,77,39,4,8,16.68225108225108,38,11
359e12424479ec52,57,29,3,6,22.84210526315789,48,4
35a000b5097f2632,70,39,6,7,22.109761904761907,28,12
35a071cbcbe347af,57,32,4,5,29.40994152046784,50,2
35a1ecdcf3f3f55b,53,30,5,6,29.66572327044025,44,5
35a3d65b225165d1,56,31,2,4,35.622321428571425,27,8
35a698e045febf29,59,31,6,5,19.862429378531075,36,2
35a9483fd8fe0a78,86,41,6,6,18.067248062015505,40,17
35ae582b38a29dc5,54,30,7,6,27.028086419753087,44,1
35b3319600004374,51,39,4,5,15.753921568627453,29,8
35b7cbcac1214c5d,84,38,6,6,13.79027777777778,45,15
35ba1812592891a2,67,28,8,7,24.468159203980097,35,14
35bad5a344cb37ba,78,37,7,6,14.249358974358977,33,15
35bbae914a01f051,62,32,4,6,32.303225806451614,47,4
35bbcb145b7d25be,63,32,4,4,28.286243386243385,58,0
35bee7a75d7733cc,68,41,3,5,22.129166666666663,60,16
35c0e182589493a8,87,35,8,7,24.67854406130268,16,13
35c21f44d7d49178,61,34,4,4,16.44071038251366,54,6
35c3371397be8f3e,67,34,11,9,30.262189054726367,19,13
35c3a9fbd3984db0,54,30,6,5,15.86358024691358,15,10
35c4891009ec01fd,64,45,5,6,19.058072916666667,49,14
35c48b76881e5237,58,37,5,5,13.979022988505749,13,7
35c5e8745261913d,63,33,5,7,26.142592592592592,53,10
35c72490f5d30875,54,34,3,4,12.757716049382717,48,12
35c7e5256bb70ccd,58,31,5,5,12.835057471264369,50,13
35c81ebe27a457c8,56,31,5,7,18.96309523809524,50,9
35ca1134be4cdd5b,69,37,5,7,13.83961352657005,60,8
35cac1f2dc37bf3e,54,31,3,7,26.46820987654321,52,0
35cca15e41c3dd53,66,34,5,6,24.55176767676768,50,2
35cee721d8e3c7a1,66,34,3,2,23.12171717171717,62,6
35cfe17bea4e406c,63,33,4,4,29.06746031746032,24,0
35d32ccb93e2843a,57,30,5,4,25.43450292397661,50,0
35d3a9e3731c881d,62,32,3,4,42.63924731182796,50,0
35d45aa675baeee7,73,32,9,9,26.64611872146119,24,11
35d881246afe11de,64,37,6,7,18.215104166666663,56,6
35daa47fb629f329,59,34,2,2,16.609322033898305,54,0
35e05470856f2cd5,80,41,8,8,14.087708333333332,62,18
35e2c290b96f81a6,76,35,8,7,17.825,42,12
35e51cde86550358,60,30,5,5,34.816944444444445,42,0
35e8d2ae12e5513f,65,35,5,6,17.854102564102565,28,10
35e9051404103feb,90,42,10,10,24.32592592592593,61,16
35eb7c0efdf256e7,70,36,2,4,23.939285714285717,37,12
35ec545240a0be5e,68,25,8,6,30.718872549019608,24,2
35ed067e33d896af,79,41,4,4,36.27067510548523,33,13
35f3ff99ee9115fb,50,33,6,7,18.884666666666668,14,8
35f4496e0a05afd9,59,30,3,3,27.06779661016949,58,0
35f76c052d0adf62,65,39,8,9,24.817692307692308,42,12
35f8a491e88bb3da,80,40,3,4,31.764791666666667,38,12
35fbf239cf3799ee,52,34,4,5,14.65224358974359,21,0
35fccf988f1ec9bd,70,37,2,5,19.49095238095238,69,14
35ff85caff974f70,53,28,11,11,20.91069182389937,28,12
3600cd8732413494,75,41,2,4,27.613333333333333,37,13
36020be4be31792c,80,39,4,4,18.51125,43,16
3602e9e3d908cf65,60,27,12,14,19.36861111111111,22,10
360489b5a1214012,62,34,5,5,18.04569892473118,46,2
36059cc9ed21126c,54,28,5,3,16.349382716049384,40,1
3605c8bfa95c51b8,56,42,2,2,13.146428571428572,25,11
360a11bd630f838a,58,32,5,7,17.139655172413793,26,7
360bcb90b120bc52,64,31,5,5,10.865885416666666,55,0
360bcf14d3c74d4a,67,38,8,8,14.872139303482586,13,10
360c73c6f77b8144,55,29,3,3,28.58878787878788,22,9
360c7f8ab6009f38,53,33,4,8,14.995911949685532,10,3
360da19d4b10e76d,78,37,9,9,23.137393162393163,35,9
3610222339e8cfdc,74,38,3,2,22.181981981981984,34,11
36128b87ed9d9987,58,34,3,2,14.235057471264367,49,4
3612d91ad8b348bc,53,39,4,5,16.65503144654088,46,9
3614de1cbe3a3157,61,31,2,3,37.851639344262296,34,0
3618cdc77d2d39d7,64,33,5,6,20.78671875,53,8
3619df757c07ccf5,72,35,5,4,29.39236111111111,57,0
361bc3b95f432990,54,37,4,2,14.353395061728396,32,7
36218816228e67e3,58,37,6,6,28.30172413793104,25,14
3622782c4a325c4e,69,35,5,4,17.72826086956522,62,11
362410e124410ced,65,32,6,4,22.22435897435897,30,17
36267e4f9a29f857,54,28,2,4,32.10925925925926,46,9
362c58c81874d2b1,73,37,5,7,16.691552511415527,65,13
362d9a7099e70204,64,31,4,6,18.501822916666665,62,0
362fd9f8ddf94b25,53,29,6,7,14.04496855345912,42,2
36309822fd343f25,55,30,6,6,25.88848484848485,34,8
363c01ba20ad0f1c,71,36,4,4,40.79389671361503,66,6
36439cf4f723989b,65,32,8,7,21.939230769230768,46,4
3649a4f38cec350b,52,28,4,5,21.252884615384616,27,6
3649b1a3b6983acd,54,28,5,5,28.121296296296297,26,9
364c6878146a881b,76,39,6,5,14.094298245614036,4,13
364cf05b97284346,70,35,2,2,21.201666666666664,51,2
364f24871ff4455b,69,38,4,6,17.91328502415459,19,14
3650ab6809320813,55,27,3,3,33.345151515151514,52,0
3650d38f3ceb3605,69,34,10,9,20.959420289855075,35,6
365588c7a7ab78fa,55,30,2,3,19.1539393939394,30,0
36565b51738ba0e1,65,31,7,7,20.71923076923077,44,8
3658591f71e30551,56,30,5,6,17.3,23,9
3658b0d29e440b33,55,40,5,5,29.97969696969697,33,8
365aefaf41e0651f,80,39,9,7,27.44625,67,14
365b1457ce0119dc,55,31,5,5,12.41939393939394,51,0
365c72e1bd4a0aed,61,32,9,9,17.724590163934426,26,9
365ca58ca8640adf,64,33,3,3,25.04296875,55,0
365fcdf184f90386,61,32,5,4,32.89644808743169,52,1
366178484e0cab4d,64,38,3,4,21.64583333333333,61,9
36619bc2245076d0,72,35,8,7,37.12962962962963,44,11
3662af1b62ea3c49,65,33,9,6,27.371538461538464,21,5
366668b75c2337ea,51,26,13,12,21.148692810457515,35,6
366ce5754875ab88,57,27,5,4,28.81929824561404,42,2
366f17938f2bf8c7,67,33,7,9,34.213432835820896,61,3
367105eef78a9244,58,32,6,7,14.895402298850572,16,10
3672ce46d51893b9,62,23,5,6,19.13118279569893,23,16
3673e76f5aa64780,66,36,7,4,14.50328282828283,45,1
36750849e64e0420,53,29,3,3,31.067295597484275,32,3
36761078f8709ca4,70,31,10,12,26.49309523809524,20,11
3678eb66304e4bbd,62,39,6,4,21.208870967741937,27,8
367b22a0ae1ac224,57,30,8,9,25.747076023391813,10,7
367e075fdba6c089,52,35,6,6,18.62532051282051,21,8
367e097a3893c9ff,62,30,4,5,21.279032258064515,55,2
367f87fc5b6ed443,58,32,5,4,19.2867816091954,47,2
36812d2fc87b1b59,73,39,2,3,13.782648401826483,27,14
3682eb0d1c1ce12c,63,39,5,4,20.34100529100529,42,6
368775d0de77fd55,65,33,3,3,14.224358974358974,65,0
